job_id,title,role_category,seniority,company,company_tier,industry,location,remote_type,is_remote,salary_min,salary_max,salary_midpoint,num_skills_required,yoe_min,yoe_max,education_required,visa_sponsorship,source,date_posted,days_since_posted,growth_trend,company_size_tier,year_month,week,salary_band,skills_list,num_skills,skills_clean,requires_python,requires_sql,requires_cloud,requires_llm,seniority_rank,salary_vs_median_pct,is_high_growth_role,is_fresh_posting,hiring_tier
f2bc1386-59b,Entry Level Data Scientist,Data Scientist,Entry Level,dbt Labs,Scale-up,Cybersecurity,"Los Angeles, CA",Hybrid,False,,,145000.0,8,1,2,Bachelor's Degree,No,Indeed,2026-01-06,75,stable,Scale-up,2026-01,2,$140-170k,"['B Testing', 'Airflow', 'GCP', 'Scikit-Learn', 'Python', 'Databricks', 'Jupyter']",7,Airflow|B Testing|Databricks|GCP|Jupyter|Python|Scikit-Learn,True,False,True,False,1,-23.7,False,False,High Growth
a6e42f15-79f,Senior AI/LLM Engineer,AI/LLM Engineer,Senior,Cohere,Scale-up,Healthcare/BioTech,"Atlanta, GA",Remote,True,,,395000.0,10,6,7,No Degree Required,Yes,Levels.fyi,2026-03-02,20,explosive,Scale-up,2026-03,10,$280k+,"['Openai Api', 'Weaviate', 'Vector Databases', 'GCP', 'LangChain', 'Python', 'RAG', 'Aws', 'PyTorch', 'Hugging Face']",10,Aws|GCP|Hugging Face|LangChain|Openai Api|PyTorch|Python|RAG|Vector Databases|Weaviate,True,False,True,True,3,36.2,True,False,High Growth
9d99a7ff-94c,Staff/Lead Business Intelligence Developer,Business Intelligence Developer,Staff/Lead,Wells Fargo,Enterprise,AI/ML Platform,"San Francisco, CA",Remote,True,127000.0,147000.0,140000.0,5,10,13,Bachelor's Degree,Yes,Company Website,2026-02-22,28,declining,Enterprise,2026-02,8,$110-140k,"['Power Bi', 'Tableau', 'Looker', 'Redshift', 'Git']",5,Git|Looker|Power Bi|Redshift|Tableau,False,False,False,False,4,0.0,False,False,Stable
9809af4a-afd,Entry Level Data Scientist,Data Scientist,Entry Level,Mistral,Scale-up,Healthcare/BioTech,"Seattle, WA",Remote,True,184000.0,252000.0,210000.0,8,1,4,Master's Preferred,Yes,Levels.fyi,2026-01-29,52,stable,Scale-up,2026-01,5,$170-210k,"['B Testing', 'Airflow', 'GCP', 'Python', 'Aws', 'Git', 'Sql']",7,Airflow|Aws|B Testing|GCP|Git|Python|Sql,True,False,True,False,1,10.5,False,False,High Growth
3a7739a4-6e9,Senior Data Platform Engineer,Data Platform Engineer,Senior,CVS,Enterprise,Gaming,"New York, NY",Hybrid,False,199000.0,242000.0,215000.0,8,7,8,Bachelor's Degree,No,Levels.fyi,2026-02-22,28,high,Enterprise,2026-02,8,$210-280k,"['Kubernetes', 'Terraform', 'Kafka', 'Python', 'Aws', 'Spark', 'Helm', 'Sql']",8,Aws|Helm|Kafka|Kubernetes|Python|Spark|Sql|Terraform,True,False,False,False,3,7.5,True,False,Stable
74f96712-223,Data Scientist,Data Scientist,Mid Level,IBM,Enterprise,AI/ML Platform,"New York, NY",Hybrid,False,208000.0,249000.0,225000.0,5,4,7,PhD Preferred,No,Levels.fyi,2026-03-17,5,stable,Enterprise,2026-03,12,$210-280k,"['Python', 'Statistics', 'B Testing', 'Jupyter']",4,B Testing|Jupyter|Python|Statistics,True,False,False,False,2,18.4,False,True,Stable
2c3a1732-ddb,Staff/Lead AI/LLM Engineer,AI/LLM Engineer,Staff/Lead,DataMesh Labs,Startup,AI/ML Platform,"Denver, CO",Remote,True,246000.0,313000.0,275000.0,6,8,9,Master's Preferred,Possible,Indeed,2026-01-18,63,explosive,Startup,2026-01,3,$210-280k,"['Openai Api', 'GCP', 'LangChain', 'RAG', 'Aws', 'Hugging Face']",6,Aws|GCP|Hugging Face|LangChain|Openai Api|RAG,False,False,True,True,4,-5.2,True,False,Early Stage
79eb357b-f94,Data Analyst,Data Analyst,Mid Level,CVS,Enterprise,Cybersecurity,"Miami, FL",Hybrid,False,63000.0,78000.0,70000.0,7,5,7,Master's Preferred,No,LinkedIn,2026-03-15,7,stable,Enterprise,2026-03,11,<$80k,"['Excel', 'Redshift', 'Dbt', 'Python', 'Google Sheets', 'Git', 'Sql']",7,Dbt|Excel|Git|Google Sheets|Python|Redshift|Sql,True,False,False,False,2,-41.7,False,True,Stable
4020f08d-60a,Business Intelligence Developer,Business Intelligence Developer,Mid Level,Anthropic,FAANG+,InsurTech,"Chicago, IL",Hybrid,False,152000.0,191000.0,170000.0,6,4,7,Bachelor's Degree,Yes,Glassdoor,2026-02-26,24,declining,FAANG+,2026-02,9,$140-170k,"['Power Bi', 'Tableau', 'Dax', 'Looker', 'Snowflake', 'Python']",6,Dax|Looker|Power Bi|Python|Snowflake|Tableau,True,False,False,False,2,21.4,False,False,Elite
0cd003e3-d17,Senior Data Scientist,Data Scientist,Senior,Hugging Face,Scale-up,Cybersecurity,"Los Angeles, CA",Remote,True,296000.0,339000.0,315000.0,8,6,7,Master's Preferred,Yes,Indeed,2026-03-08,14,stable,Scale-up,2026-03,10,$280k+,"['B Testing', 'Airflow', 'Scikit-Learn', 'Snowflake', 'Statistics', 'Git', 'Sql']",7,Airflow|B Testing|Git|Scikit-Learn|Snowflake|Sql|Statistics,False,False,False,False,3,65.8,False,False,High Growth
583efc6d-7bc,Staff/Lead Data Platform Engineer,Data Platform Engineer,Staff/Lead,Anyscale,Scale-up,SaaS/Cloud,"New York, NY",Remote,True,275000.0,369000.0,320000.0,7,11,12,Bachelor's Degree,Possible,Company Website,2026-03-05,17,high,Scale-up,2026-03,10,$280k+,"['Kubernetes', 'Terraform', 'Kafka', 'GCP', 'Python', 'Spark', 'Helm']",7,GCP|Helm|Kafka|Kubernetes|Python|Spark|Terraform,True,False,True,False,4,60.0,True,False,High Growth
43472d64-738,Senior AI/LLM Engineer,AI/LLM Engineer,Senior,Fivetran,Scale-up,Healthcare/BioTech,"San Francisco, CA",Hybrid,False,536000.0,692000.0,,9,5,7,No Degree Required,Yes,Glassdoor,2026-02-20,30,explosive,Scale-up,2026-02,8,,"['Docker', 'Openai Api', 'Vector Databases', 'LangChain', 'GCP', 'Python', 'RAG', 'PyTorch', 'Hugging Face']",9,Docker|GCP|Hugging Face|LangChain|Openai Api|PyTorch|Python|RAG|Vector Databases,True,False,True,True,3,,True,False,High Growth
bf557087-b10,Entry Level Data Analyst,Data Analyst,Entry Level,Fivetran,Scale-up,AdTech/MarTech,"Seattle, WA",Hybrid,False,,,75000.0,7,0,1,Bachelor's Degree,No,Indeed,2025-12-05,107,stable,Scale-up,2025-12,49,<$80k,"['Power Bi', 'Tableau', 'Looker', 'Snowflake', 'Python', 'Git', 'Sql']",7,Git|Looker|Power Bi|Python|Snowflake|Sql|Tableau,True,False,False,False,1,-37.5,False,False,High Growth
69014715-447,Machine Learning Engineer,Machine Learning Engineer,Mid Level,Goldman Sachs,Enterprise,InsurTech,"Atlanta, GA",Remote,True,182000.0,222000.0,205000.0,9,5,7,Bachelor's Degree,Possible,Glassdoor,2026-02-25,25,very_high,Enterprise,2026-02,9,$170-210k,"['Kubernetes', 'Git', 'Scikit-Learn', 'Tensorflow', 'Aws Sagemaker', 'PyTorch', 'Ray', 'Azure Ml', 'Mlflow']",9,Aws Sagemaker|Azure Ml|Git|Kubernetes|Mlflow|PyTorch|Ray|Scikit-Learn|Tensorflow,False,False,False,True,2,-19.6,True,False,Stable
8bb9ea82-000,AI/LLM Engineer,AI/LLM Engineer,Mid Level,Mistral,Scale-up,AdTech/MarTech,"Austin, TX",On-site,False,203000.0,255000.0,215000.0,7,4,6,Bachelor's Degree,Possible,Glassdoor,2026-02-17,33,explosive,Scale-up,2026-02,8,$210-280k,"['Openai Api', 'GCP', 'LangChain', 'Fastapi', 'Python', 'Aws', 'Hugging Face']",7,Aws|Fastapi|GCP|Hugging Face|LangChain|Openai Api|Python,True,False,True,True,2,-25.9,True,False,High Growth
6f239dac-9a0,Data Engineer,Data Engineer,Mid Level,Microsoft,FAANG+,E-commerce,"Chicago, IL",On-site,False,163000.0,208000.0,190000.0,10,4,7,Master's Preferred,Yes,Company Website,2026-03-05,17,high,FAANG+,2026-03,10,$170-210k,"['Docker', 'Terraform', 'Kafka', 'Airflow', 'Dbt', 'Python', 'Databricks', 'Spark', 'Git', 'Sql']",10,Airflow|Databricks|Dbt|Docker|Git|Kafka|Python|Spark|Sql|Terraform,True,False,False,False,2,5.6,True,False,Elite
b3b1cdb8-adf,Entry Level Analytics Engineer,Analytics Engineer,Entry Level,Amazon,FAANG+,Cybersecurity,"New York, NY",Remote,True,,,195000.0,8,1,3,Bachelor's Degree,No,Company Website,2026-02-28,22,high,FAANG+,2026-02,9,$170-210k,"['Bigquery', 'Looker', 'Snowflake', 'Data Modeling', 'Dbt', 'Python', 'Git', 'Sql']",8,Bigquery|Data Modeling|Dbt|Git|Looker|Python|Snowflake|Sql,True,False,False,False,1,21.9,True,False,Elite
595f3592-71a,Staff/Lead Data Scientist,Data Scientist,Staff/Lead,Citigroup,Enterprise,E-commerce,"New York, NY",Remote,True,231000.0,276000.0,250000.0,9,11,14,Bachelor's Degree,No,Levels.fyi,2026-02-05,45,stable,Enterprise,2026-02,6,$210-280k,"['B Testing', 'GCP', 'Scikit-Learn', 'Sql', 'Python', 'Aws', 'Git', 'Jupyter']",8,Aws|B Testing|GCP|Git|Jupyter|Python|Scikit-Learn|Sql,True,False,True,False,4,31.6,False,False,Stable
290a07d8-9a0,Entry Level Data Scientist,Data Scientist,Entry Level,Airbyte,Scale-up,Logistics/Supply Chain,"Atlanta, GA",Hybrid,False,,,155000.0,5,2,4,PhD Preferred,No,Indeed,2026-01-10,71,stable,Scale-up,2026-01,2,$140-170k,"['Python', 'Statistics', 'Snowflake', 'Sql']",4,Python|Snowflake|Sql|Statistics,True,False,False,False,1,-18.4,False,False,High Growth
90afe4fd-795,Principal Data Analyst,Data Analyst,Principal,Scale AI,Scale-up,Gaming,"Seattle, WA",Hybrid,False,,,250000.0,9,13,14,Bachelor's Degree,Yes,LinkedIn,2026-02-22,28,stable,Scale-up,2026-02,8,$210-280k,"['Power Bi', 'Excel', 'Tableau', 'Redshift', 'Dbt', 'Python', 'Google Sheets', 'Git', 'Sql']",9,Dbt|Excel|Git|Google Sheets|Power Bi|Python|Redshift|Sql|Tableau,True,False,False,False,5,108.3,False,False,High Growth
1ac71b38-bdc,Data Analyst,Data Analyst,Mid Level,Databricks,Scale-up,EdTech,"New York, NY",On-site,False,,,165000.0,5,3,4,Master's Preferred,No,LinkedIn,2026-03-17,5,stable,Scale-up,2026-03,12,$140-170k,"['Excel', 'Tableau', 'Dbt', 'Python', 'Google Sheets']",5,Dbt|Excel|Google Sheets|Python|Tableau,True,False,False,False,2,37.5,False,True,High Growth
d791f792-17d,Senior AI/LLM Engineer,AI/LLM Engineer,Senior,Anyscale,Scale-up,E-commerce,"San Francisco, CA",Hybrid,False,435000.0,529000.0,480000.0,7,5,6,PhD Preferred,Yes,Indeed,2026-03-22,0,explosive,Scale-up,2026-03,12,$280k+,"['Docker', 'Openai Api', 'Vector Databases', 'Pinecone', 'Python', 'Aws', 'PyTorch']",7,Aws|Docker|Openai Api|Pinecone|PyTorch|Python|Vector Databases,True,False,False,True,3,65.5,True,True,High Growth
824a9098-501,Entry Level Data Platform Engineer,Data Platform Engineer,Entry Level,Pfizer,Enterprise,E-commerce,"San Francisco, CA",Remote,True,88000.0,110000.0,95000.0,6,0,3,PhD Preferred,No,Levels.fyi,2026-01-24,57,high,Enterprise,2026-01,4,$80-110k,"['Kubernetes', 'Terraform', 'Kafka', 'Python', 'Spark', 'Databricks']",6,Databricks|Kafka|Kubernetes|Python|Spark|Terraform,True,False,False,False,1,-52.5,True,False,Stable
cb5f0a54-dc1,Entry Level Data Scientist,Data Scientist,Entry Level,DataFlow Inc,Startup,SaaS/Cloud,"New York, NY",On-site,False,,,110000.0,5,1,3,PhD Preferred,Yes,Indeed,2026-03-19,3,stable,Startup,2026-03,12,$80-110k,"['B Testing', 'GCP', 'Scikit-Learn', 'Statistics', 'Python']",5,B Testing|GCP|Python|Scikit-Learn|Statistics,True,False,True,False,1,-42.1,False,True,Early Stage
696384b3-552,Business Intelligence Developer,Business Intelligence Developer,Mid Level,MetricStack,Startup,AI/ML Platform,"San Francisco, CA",Hybrid,False,87000.0,115000.0,100000.0,6,2,5,Bachelor's Degree,Yes,Levels.fyi,2026-02-12,38,declining,Startup,2026-02,7,$80-110k,"['Bigquery', 'Power Bi', 'Tableau', 'Dax', 'Data Modeling', 'Sql']",6,Bigquery|Data Modeling|Dax|Power Bi|Sql|Tableau,False,False,False,False,2,-28.6,False,False,Early Stage
7b207590-3cb,Senior Data Engineer,Data Engineer,Senior,StreamBase,Startup,Logistics/Supply Chain,"New York, NY",On-site,False,,,230000.0,4,9,11,Master's Preferred,Yes,Glassdoor,2026-01-24,57,high,Startup,2026-01,4,$210-280k,"['Spark', 'Dbt', 'Azure', 'Sql']",4,Azure|Dbt|Spark|Sql,False,False,True,False,3,27.8,True,False,Early Stage
c5bf2414-240,AI/LLM Engineer,AI/LLM Engineer,Mid Level,Weights & Biases,Scale-up,EdTech,"Los Angeles, CA",Remote,True,,,195000.0,5,4,7,Bachelor's Degree,No,LinkedIn,2026-03-17,5,explosive,Scale-up,2026-03,12,$170-210k,"['GCP', 'LangChain', 'RAG', 'Python', 'PyTorch']",5,GCP|LangChain|PyTorch|Python|RAG,True,False,True,True,2,-32.8,True,True,High Growth
0c8c8dfc-490,Entry Level Machine Learning Engineer,Machine Learning Engineer,Entry Level,Accenture,Enterprise,Healthcare/BioTech,"New York, NY",Remote,True,140000.0,176000.0,150000.0,5,0,1,PhD Preferred,No,Glassdoor,2026-02-19,31,very_high,Enterprise,2026-02,8,$140-170k,"['Kubernetes', 'Tensorflow', 'Aws Sagemaker', 'Python', 'Databricks']",5,Aws Sagemaker|Databricks|Kubernetes|Python|Tensorflow,True,False,False,False,1,-41.2,True,False,Stable
03e542f1-500,Machine Learning Engineer,Machine Learning Engineer,Mid Level,Deloitte,Enterprise,Healthcare/BioTech,"Austin, TX",Remote,True,,,160000.0,7,2,5,Bachelor's Degree,No,Levels.fyi,2026-03-18,4,very_high,Enterprise,2026-03,12,$140-170k,"['Kubernetes', 'Scikit-Learn', 'Aws Sagemaker', 'Python', 'Weights & Biases', 'Git', 'Mlflow']",7,Aws Sagemaker|Git|Kubernetes|Mlflow|Python|Scikit-Learn|Weights & Biases,True,False,False,False,2,-37.3,True,True,Stable
baeb6393-1e6,Entry Level Data Engineer,Data Engineer,Entry Level,Oracle,Enterprise,Logistics/Supply Chain,"San Francisco, CA",On-site,False,98000.0,133000.0,115000.0,6,1,2,Bachelor's Degree,Yes,Glassdoor,2026-03-13,9,high,Enterprise,2026-03,11,$110-140k,"['Docker', 'Airflow', 'Dbt', 'Python', 'Spark', 'Sql']",6,Airflow|Dbt|Docker|Python|Spark|Sql,True,False,False,False,1,-36.1,True,False,Stable
039d48fa-7de,Senior Machine Learning Engineer,Machine Learning Engineer,Senior,Monte Carlo,Scale-up,Healthcare/BioTech,"New York, NY",Hybrid,False,275000.0,337000.0,305000.0,10,9,11,Master's Preferred,Possible,Glassdoor,2026-03-17,5,very_high,Scale-up,2026-03,12,$280k+,"['Docker', 'Kubernetes', 'Scikit-Learn', 'Tensorflow', 'Aws Sagemaker', 'Azure Ml', 'Python', 'Gcp Vertex Ai', 'PyTorch', 'Mlflow']",10,Aws Sagemaker|Azure Ml|Docker|Gcp Vertex Ai|Kubernetes|Mlflow|PyTorch|Python|Scikit-Learn|Tensorflow,True,False,False,True,3,19.6,True,True,High Growth
912d6ccf-b0b,Senior AI/LLM Engineer,AI/LLM Engineer,Senior,CVS,Enterprise,EdTech,"San Francisco, CA",Remote,True,460000.0,565000.0,515000.0,6,5,7,Master's Preferred,Yes,Company Website,2026-03-21,1,explosive,Enterprise,2026-03,12,$280k+,"['Openai Api', 'Vector Databases', 'LangChain', 'Fastapi', 'Python', 'PyTorch']",6,Fastapi|LangChain|Openai Api|PyTorch|Python|Vector Databases,True,False,False,True,3,77.6,True,True,Stable
28dcecee-0df,Data Scientist,Data Scientist,Mid Level,PipelineOS,Startup,Healthcare/BioTech,"Los Angeles, CA",Hybrid,False,118000.0,154000.0,135000.0,6,5,8,No Degree Required,No,Levels.fyi,2026-03-14,8,stable,Startup,2026-03,11,$110-140k,"['Docker', 'B Testing', 'Airflow', 'Scikit-Learn', 'Statistics', 'Git']",6,Airflow|B Testing|Docker|Git|Scikit-Learn|Statistics,False,False,False,False,2,-28.9,False,False,Early Stage
03d37647-e0e,Data Platform Engineer,Data Platform Engineer,Mid Level,Zendesk,Mid-market,Logistics/Supply Chain,"New York, NY",Hybrid,False,210000.0,262000.0,225000.0,8,4,5,Master's Preferred,Possible,Levels.fyi,2026-01-10,71,high,Mid-market,2026-01,2,$210-280k,"['Kubernetes', 'Terraform', 'Kafka', 'Prometheus', 'Python', 'Aws', 'Spark', 'Sql']",8,Aws|Kafka|Kubernetes|Prometheus|Python|Spark|Sql|Terraform,True,False,False,False,2,12.5,True,False,Stable
64f41dda-f85,Analytics Engineer,Analytics Engineer,Mid Level,Citigroup,Enterprise,InsurTech,"San Francisco, CA",Hybrid,False,,,170000.0,5,5,6,No Degree Required,No,Company Website,2026-01-06,75,high,Enterprise,2026-01,2,$140-170k,"['Airflow', 'Looker', 'Data Modeling', 'Dbt', 'Sql']",5,Airflow|Data Modeling|Dbt|Looker|Sql,False,False,False,False,2,6.2,True,False,Stable
4a623e6a-a33,Staff/Lead Data Engineer,Data Engineer,Staff/Lead,DataFlow Inc,Startup,Cybersecurity,"New York, NY",Remote,True,229000.0,308000.0,265000.0,9,8,9,Bachelor's Degree,Yes,Company Website,2026-01-26,55,high,Startup,2026-01,5,$210-280k,"['Terraform', 'Kafka', 'Airflow', 'Snowflake', 'Dbt', 'Python', 'Aws', 'Spark', 'Sql']",9,Airflow|Aws|Dbt|Kafka|Python|Snowflake|Spark|Sql|Terraform,True,False,False,False,4,47.2,True,False,Early Stage
bda964a5-0d9,Entry Level Data Analyst,Data Analyst,Entry Level,UnitedHealth,Enterprise,Healthcare/BioTech,"Denver, CO",Hybrid,False,,,70000.0,8,2,3,Bachelor's Degree,Yes,Glassdoor,2026-03-12,10,stable,Enterprise,2026-03,11,<$80k,"['Power Bi', 'Tableau', 'Looker', 'Snowflake', 'Dbt', 'Python', 'Google Sheets', 'Git']",8,Dbt|Git|Google Sheets|Looker|Power Bi|Python|Snowflake|Tableau,True,False,False,False,1,-41.7,False,False,Stable
801661fd-365,Entry Level Machine Learning Engineer,Machine Learning Engineer,Entry Level,Oracle,Enterprise,E-commerce,"Denver, CO",Remote,True,99000.0,137000.0,115000.0,8,0,3,Bachelor's Degree,Yes,Company Website,2026-03-12,10,very_high,Enterprise,2026-03,11,$110-140k,"['Kubernetes', 'Git', 'Scikit-Learn', 'Tensorflow', 'Ray', 'Python', 'PyTorch', 'Mlflow']",8,Git|Kubernetes|Mlflow|PyTorch|Python|Ray|Scikit-Learn|Tensorflow,True,False,False,True,1,-54.9,True,False,Stable
e387a7ca-fed,Data Analyst,Data Analyst,Mid Level,Snowflake,Scale-up,AI/ML Platform,"Austin, TX",Remote,True,,,145000.0,9,2,4,Bachelor's Degree,No,LinkedIn,2026-03-18,4,stable,Scale-up,2026-03,12,$140-170k,"['Power Bi', 'Excel', 'Tableau', 'Looker', 'Redshift', 'Dbt', 'Python', 'Git', 'Sql']",9,Dbt|Excel|Git|Looker|Power Bi|Python|Redshift|Sql|Tableau,True,False,False,False,2,20.8,False,True,High Growth
8b8e23c2-b60,Senior Business Intelligence Developer,Business Intelligence Developer,Senior,Apple,FAANG+,E-commerce,"Seattle, WA",Hybrid,False,,,305000.0,7,6,7,Bachelor's Degree,No,Glassdoor,2026-03-21,1,declining,FAANG+,2026-03,12,$280k+,"['Bigquery', 'Power Bi', 'Tableau', 'Looker', 'Dax', 'Data Modeling', 'Sql']",7,Bigquery|Data Modeling|Dax|Looker|Power Bi|Sql|Tableau,False,False,False,False,3,117.9,False,True,Elite
17a05c96-6b8,Data Platform Engineer,Data Platform Engineer,Mid Level,dbt Labs,Scale-up,Cybersecurity,"Chicago, IL",Hybrid,False,148000.0,186000.0,170000.0,7,3,6,Bachelor's Degree,No,Levels.fyi,2026-03-13,9,high,Scale-up,2026-03,11,$140-170k,"['Docker', 'Kafka', 'Prometheus', 'Python', 'Aws', 'Git', 'Sql']",7,Aws|Docker|Git|Kafka|Prometheus|Python|Sql,True,False,False,False,2,-15.0,True,False,High Growth
8de7a6be-540,Analytics Engineer,Analytics Engineer,Mid Level,dbt Labs,Scale-up,AI/ML Platform,"San Francisco, CA",Remote,True,,,230000.0,7,5,8,Bachelor's Degree,Possible,Glassdoor,2026-02-18,32,high,Scale-up,2026-02,8,$210-280k,"['Airflow', 'Looker', 'Data Modeling', 'Dbt', 'Python', 'Git', 'Sql']",7,Airflow|Data Modeling|Dbt|Git|Looker|Python|Sql,True,False,False,False,2,43.8,True,False,High Growth
eb7cb5db-4a4,Senior Analytics Engineer,Analytics Engineer,Senior,Meta,FAANG+,EdTech,"Los Angeles, CA",Hybrid,False,,,335000.0,6,5,7,No Degree Required,No,Indeed,2026-02-12,38,high,FAANG+,2026-02,7,$280k+,"['Looker', 'Snowflake', 'Data Modeling', 'Dbt', 'Databricks', 'Sql']",6,Data Modeling|Databricks|Dbt|Looker|Snowflake|Sql,False,False,False,False,3,109.4,True,False,Elite
e972b644-ad5,Entry Level Data Engineer,Data Engineer,Entry Level,Deloitte,Enterprise,Cybersecurity,"Austin, TX",Remote,True,,,65000.0,7,1,4,Master's Preferred,No,Glassdoor,2026-01-15,66,high,Enterprise,2026-01,3,<$80k,"['Docker', 'Kafka', 'Airflow', 'Snowflake', 'Dbt', 'Python', 'Spark']",7,Airflow|Dbt|Docker|Kafka|Python|Snowflake|Spark,True,False,False,False,1,-63.9,True,False,Stable
567c03ee-dc1,Senior Data Engineer,Data Engineer,Senior,PipelineOS,Startup,Healthcare/BioTech,"Seattle, WA",Hybrid,False,,,175000.0,9,7,9,Master's Preferred,No,Levels.fyi,2026-01-28,53,high,Startup,2026-01,5,$170-210k,"['Docker', 'Kafka', 'Airflow', 'Dbt', 'Python', 'Databricks', 'Spark', 'Azure', 'Sql']",9,Airflow|Azure|Databricks|Dbt|Docker|Kafka|Python|Spark|Sql,True,False,True,False,3,-2.8,True,False,Early Stage
7763dbdc-c42,Entry Level Data Scientist,Data Scientist,Entry Level,Deloitte,Enterprise,Healthcare/BioTech,"New York, NY",On-site,False,82000.0,104000.0,95000.0,10,0,1,PhD Preferred,Yes,Levels.fyi,2026-03-12,10,stable,Enterprise,2026-03,11,$80-110k,"['B Testing', 'GCP', 'Scikit-Learn', 'Snowflake', 'Statistics', 'Python', 'Jupyter', 'Aws', 'Sql']",9,Aws|B Testing|GCP|Jupyter|Python|Scikit-Learn|Snowflake|Sql|Statistics,True,False,True,False,1,-50.0,False,False,Stable
b61a1c07-314,Principal AI/LLM Engineer,AI/LLM Engineer,Principal,New Relic,Mid-market,EdTech,"Miami, FL",Remote,True,,,340000.0,9,11,12,PhD Preferred,Yes,Company Website,2026-02-07,43,explosive,Mid-market,2026-02,6,$280k+,"['Openai Api', 'Weaviate', 'Git', 'LangChain', 'Python', 'PyTorch', 'Pinecone', 'RAG', 'Azure']",9,Azure|Git|LangChain|Openai Api|Pinecone|PyTorch|Python|RAG|Weaviate,True,False,True,True,5,17.2,True,False,Stable
fea927d3-936,Data Scientist,Data Scientist,Mid Level,DataMesh Labs,Startup,SaaS/Cloud,"San Francisco, CA",Hybrid,False,140000.0,170000.0,155000.0,5,4,5,PhD Preferred,Yes,LinkedIn,2026-03-21,1,stable,Startup,2026-03,12,$140-170k,"['Docker', 'B Testing', 'Statistics', 'Sql', 'Jupyter']",5,B Testing|Docker|Jupyter|Sql|Statistics,False,False,False,False,2,-18.4,False,True,Early Stage
64141868-d6e,Principal Data Engineer,Data Engineer,Principal,Zendesk,Mid-market,InsurTech,"San Francisco, CA",Remote,True,259000.0,325000.0,280000.0,7,17,18,Master's Preferred,No,Company Website,2026-03-21,1,high,Mid-market,2026-03,12,$210-280k,"['Kafka', 'Airflow', 'Dbt', 'Python', 'Spark', 'Azure', 'Sql']",7,Airflow|Azure|Dbt|Kafka|Python|Spark|Sql,True,False,True,False,5,55.6,True,True,Stable
81c85f51-82d,Senior Analytics Engineer,Analytics Engineer,Senior,OpenAI,FAANG+,InsurTech,"Atlanta, GA",Remote,True,,,225000.0,4,9,12,Bachelor's Degree,Possible,LinkedIn,2026-01-22,59,high,FAANG+,2026-01,4,$210-280k,"['Airflow', 'Looker', 'Dbt', 'Data Modeling']",4,Airflow|Data Modeling|Dbt|Looker,False,False,False,False,3,40.6,True,False,Elite
53b450a8-2df,Data Engineer,Data Engineer,Mid Level,ModelOps,Startup,E-commerce,"Chicago, IL",On-site,False,92000.0,125000.0,105000.0,8,2,4,Bachelor's Degree,No,Company Website,2026-02-20,30,high,Startup,2026-02,8,$80-110k,"['Kubernetes', 'Terraform', 'Kafka', 'Airflow', 'Dbt', 'Python', 'Spark', 'Git']",8,Airflow|Dbt|Git|Kafka|Kubernetes|Python|Spark|Terraform,True,False,False,False,2,-41.7,True,False,Early Stage
37a6c72b-11f,Machine Learning Engineer,Machine Learning Engineer,Mid Level,Walmart,Enterprise,EdTech,"New York, NY",Hybrid,False,297000.0,378000.0,320000.0,6,5,8,Bachelor's Degree,Yes,Glassdoor,2026-03-18,4,very_high,Enterprise,2026-03,12,$280k+,"['Scikit-Learn', 'Tensorflow', 'Aws Sagemaker', 'PyTorch', 'Weights & Biases', 'Azure Ml']",6,Aws Sagemaker|Azure Ml|PyTorch|Scikit-Learn|Tensorflow|Weights & Biases,False,False,False,True,2,25.5,True,True,Stable
